id,name,artist_popularity,artist_genres,followers,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6
7DkseLyOZrdRjCuoWFtqFi,Edicion Especial,66,"['corrido', 'norteno', 'sad sierreno']",1216286,corrido,norteno,sad sierreno,,,NA,NA
5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,66,"['australian hip hop', 'dance pop', 'pop']",6550189,australian hip hop,dance pop,pop,,,NA,NA
7CQwac16i1W5ej8YpuL3dv,Boyce Avenue,66,"['acoustic cover', 'neo mellow', 'viral pop']",3170905,acoustic cover,neo mellow,viral pop,,,NA,NA
27vNK840zYq6IfDijHPsv1,Gilberto Santa Rosa,66,"['salsa', 'salsa puertorriquena', 'tropical']",2873046,salsa,salsa puertorriquena,tropical,,,NA,NA
5fJsY7afrbsyzJj9wdzJMh,"Tito ""El Bambino""",66,"['latin hip hop', 'reggaeton', 'urbano latino']",3886659,latin hip hop,reggaeton,urbano latino,,,NA,NA
12j6dJrPXanCBwY599pZxf,Matt Maltese,66,"['indie anthem-folk', 'indie pop', 'pov: indie']",461371,indie anthem-folk,indie pop,pov: indie,,,NA,NA
4HzKw8XcD0piJmDrrPRCYk,Majid Jordan,66,"['canadian contemporary r&b', 'canadian hip hop']",935259,canadian contemporary r&b,canadian hip hop,,,,NA,NA
0NWbwDZY1VkRqFafuQm6wk,Mike WiLL Made-It,66,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",1561591,atl hip hop,rap,southern hip hop,trap,,NA,NA
0Cs47vvRsPgEfliBU9KDiB,D.O.D,66,"['electro house', 'house', 'pop dance', 'uk dance']",64068,electro house,house,pop dance,uk dance,,NA,NA
37w38cCSGgKLdayTRjna4W,Mazzy Star,66,"['dream pop', 'melancholia', 'shoegaze', 'slowcore']",1112978,dream pop,melancholia,shoegaze,slowcore,,NA,NA
3y24n3XhZ96wgwRXjvS17T,Coolio,66,"['g funk', 'gangster rap', 'hip hop', 'west coast rap']",1040230,g funk,gangster rap,hip hop,west coast rap,,NA,NA
4tMm1dU6Gn04VAZ9ClHcIZ,Jacquees,66,"['atl hip hop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'trap']",2659383,atl hip hop,pop r&b,pop rap,r&b,rap,NA,NA
1Q6SZxTvaE3HhslV0iXbI6,Herencia de Patrones,66,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",1995060,corrido,corridos tumbados,sad sierreno,sierreno,,NA,NA
6aaMZ3fcfLv4tEbmY7bjRM,Isaiah Rashad,66,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']",1366743,hip hop,rap,tennessee hip hop,underground hip hop,,NA,NA
2AM4ilv6UzW0uMRuqKtDgN,ZZ Top,66,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'rock']",4201132,album rock,blues rock,classic rock,hard rock,rock,NA,NA
66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,66,"['contemporary country', 'country', 'country dawn', 'country road']",3608368,contemporary country,country,country dawn,country road,,NA,NA
3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland,66,"['atl hip hop', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",3538147,atl hip hop,dance pop,hip pop,r&b,urban contemporary,NA,NA
0vjeBgTzYTwmYoVySJzXGD,Virlan Garcia,66,"['banda', 'corrido', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",4390299,banda,corrido,musica mexicana,norteno,sad sierreno,NA,NA
2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,66,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",2158746,classic oklahoma country,contemporary country,country,country road,,NA,NA
1eYhYunlNJlDoQhtYBvPsi,Ray Charles,66,"['classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",2160709,classic soul,jazz blues,piano blues,soul,soul blues,NA,NA
6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,66,"['atl hip hop', 'chicago bop', 'dance pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1945345,atl hip hop,chicago bop,dance pop,pop rap,rap,NA,NA
0NKDgy9j66h3DLnN8qu1bB,Eurythmics,66,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']",1860778,dance rock,new romantic,new wave,new wave pop,soft rock,NA,NA
0TImkz4nPqjegtVSMZnMRq,TLC,66,"['atl hip hop', 'contemporary r&b', 'dance pop', 'girl group', 'hip pop', 'r&b', 'urban contemporary']",3819269,atl hip hop,contemporary r&b,dance pop,girl group,hip pop,NA,NA
6oBm8HB0yfrIc9IHbxs6in,Lykke Li,66,"['electropop', 'indietronica', 'neo-synthpop', 'swedish electropop', 'swedish indie pop', 'swedish pop']",1907992,electropop,indietronica,neo-synthpop,swedish electropop,swedish indie pop,NA,NA
0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,66,"['album rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",2828891,album rock,dance rock,new romantic,new wave,new wave pop,NA,NA
3HVdAiMNjYrQIKlOGxoGh5,Rob Zombie,66,"['alternative metal', 'hard rock', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']",2775162,alternative metal,hard rock,industrial metal,industrial rock,nu metal,NA,NA
1bs7HoMkSyQwcobCpE9KpN,The Mamas & The Papas,66,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'sunshine pop']",1678292,classic rock,folk,folk rock,mellow gold,psychedelic rock,NA,NA
5DUlefCLzVRzNWaNURTFpK,Cali Y El Dandee,66,"['colombian pop', 'electro latino', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",4028547,colombian pop,electro latino,latin pop,reggaeton,reggaeton colombiano,NA,NA
4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,66,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",2657024,album rock,classic rock,hard rock,heartland rock,mellow gold,NA,NA
2x9SpqnPi8rlE9pjHBwmSC,Talking Heads,66,"['alternative rock', 'art punk', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']",2310484,alternative rock,art punk,dance rock,funk rock,new wave,NA,NA
03r4iKL2g2442PT9n2UKsx,Beastie Boys,66,"['alternative rock', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'rap rock', 'rock']",2685681,alternative rock,east coast hip hop,golden age hip hop,hip hop,old school hip hop,NA,NA
5nki7yRhxgM509M5ADlN1p,Oliver Heldens,66,"['dutch house', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house']",1018335,dutch house,edm,electro house,future house,house,NA,NA
3CkvROUTQ6nRi9yQOcsB50,Genesis,66,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",3209753,album rock,art rock,classic rock,hard rock,mellow gold,NA,NA
485uL27bPomh29R4JmQehQ,Bob Seger,66,"['album rock', 'classic rock', 'country rock', 'detroit rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",2259961,album rock,classic rock,country rock,detroit rock,hard rock,NA,NA
3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,66,"['alternative metal', 'alternative rock', 'emo', 'modern power pop', 'modern rock', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge', 'punk', 'rock']",1489840,alternative metal,alternative rock,emo,modern power pop,modern rock,NA,NA
1q9hWC9JAJXjXwZN9aDKW3,Rachel Zegler,67,[],64118,,,,,,NA,NA
4ufh0WuMZh6y4Dmdnklvdl,BAEKHYUN,67,['k-pop'],2708708,k-pop,,,,,NA,NA
3qNVuliS40BLgXGxhdBdqu,TAEYEON,67,['k-pop'],2855100,k-pop,,,,,NA,NA
2o8gT0fQmFxGNbowbdgeZe,DPR IAN,67,['k-rap'],1016475,k-rap,,,,,NA,NA
4Ly0KABsxlx4fNj63zJTrF,Seafret,67,['folk-pop'],910981,folk-pop,,,,,NA,NA
4MvZhE1iuzttcoyepkpfdF,ThxSoMch,67,['bedroom r&b'],326598,bedroom r&b,,,,,NA,NA
6Dd3NScHWwnW6obMFbl1BH,Daya,67,"['alt z', 'pop']",1544918,alt z,pop,,,,NA,NA
6vNAKgK5d74N1I0zTxRPDp,Tream,67,['techno remix'],199124,techno remix,,,,,NA,NA
2NjfBq1NflQcKSeiDooVjY,Tones And I,67,['australian pop'],3018655,australian pop,,,,,NA,NA
6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,67,"['edm', 'pop dance']",656064,edm,pop dance,,,,NA,NA
35S20clEkkSNUo23ViaslZ,Band Aid,67,['musical advocacy'],29033,musical advocacy,,,,,NA,NA
7pwufEBGfggjoI8twqlsmQ,Nessa Barrett,67,['social media pop'],1187882,social media pop,,,,,NA,NA
47tuSUJMhsa3twW6wgKdIW,Nursery Rhymes 123,67,"['lullaby', 'nursery']",68144,lullaby,nursery,,,,NA,NA
7fAKtXSdNInWAIf0jVUz65,Roberto Carlos,67,"['jovem guarda', 'mpb']",5405987,jovem guarda,mpb,,,,NA,NA
6cK3NBO6uP7hh0oyuVELFl,Saweetie,67,"['cali rap', 'trap queen']",1992854,cali rap,trap queen,,,,NA,NA
2sSGPbdZJkaSE2AbcGOACx,The Marías,67,"['bedroom pop', 'la indie']",1104170,bedroom pop,la indie,,,,NA,NA
23wEWD21D4TPYiJugoXmYb,Thalia,67,"['latin pop', 'mexican pop']",4950289,latin pop,mexican pop,,,,NA,NA
4qXC0i02bSFstECuXP2ZpL,Blxst,67,"['pop rap', 'westcoast flow']",446700,pop rap,westcoast flow,,,,NA,NA
2AZOALDIBORfbzKTuliwdJ,Cristian Castro,67,"['latin arena pop', 'latin pop']",3318436,latin arena pop,latin pop,,,,NA,NA
4CQdcx66F116k2db2Y0rjE,Hades66,67,"['trap latino', 'urbano latino']",183021,trap latino,urbano latino,,,,NA,NA
6MwPCCR936cYfM1dLsGVnl,Motionless In White,67,"['alternative metal', 'metalcore']",1478064,alternative metal,metalcore,,,,NA,NA
4cgBCGxtlfap2g6jveB7du,Afgan,67,"['indonesian pop', 'malaysian pop']",2268664,indonesian pop,malaysian pop,,,,NA,NA
3Uobr6LgQpBbk6k4QGAb3V,I Prevail,67,"['alternative metal', 'nu-metalcore']",1330860,alternative metal,nu-metalcore,,,,NA,NA
6S0dmVVn4udvppDhZIWxCr,Sean Kingston,67,"['dance pop', 'miami hip hop', 'pop']",3224738,dance pop,miami hip hop,pop,,,NA,NA
7HkdQ0gt53LP4zmHsL0nap,Ella Mai,67,"['r&b', 'rap', 'uk contemporary r&b']",5321644,r&b,rap,uk contemporary r&b,,,NA,NA
4sTQVOfp9vEMCemLw50sbu,Galantis,67,"['dance pop', 'edm', 'pop', 'pop dance']",3391933,dance pop,edm,pop,pop dance,,NA,NA
1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,67,"['hip pop', 'r&b', 'urban contemporary']",3762147,hip pop,r&b,urban contemporary,,,NA,NA
0blbVefuxOGltDBa00dspv,LiSA,67,"['anime', 'anime rock', 'j-pixie', 'j-pop']",3040353,anime,anime rock,j-pixie,j-pop,,NA,NA
14CHVeJGrR5xgUGQFV5BVM,Fivio Foreign,67,"['brooklyn drill', 'new york drill', 'trap']",1201889,brooklyn drill,new york drill,trap,,,NA,NA
2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,67,"['dance pop', 'pop', 'pop dance', 'pop rap']",1380782,dance pop,pop,pop dance,pop rap,,NA,NA
1etNnR2SdlelBQAICa2Q5m,Mc Pedrinho,67,"['funk carioca', 'funk mtg', 'funk paulista']",4677312,funk carioca,funk mtg,funk paulista,,,NA,NA
3PDFGpPl4ienSn5Vwisfrh,Flow G,67,"['pinoy hip hop', 'pinoy r&b', 'tagalog rap']",1668030,pinoy hip hop,pinoy r&b,tagalog rap,,,NA,NA
2w9zwq3AktTeYYMuhMjju8,INNA,67,"['dance pop', 'romanian house', 'romanian pop']",1273115,dance pop,romanian house,romanian pop,,,NA,NA
3Rx4PJ7SP6unkOk5elPUK7,Money Man,67,"['memphis hip hop', 'southern hip hop', 'trap']",578740,memphis hip hop,southern hip hop,trap,,,NA,NA
1Uff91EOsvd99rtAupatMP,Claude Debussy,67,"['classical', 'impressionism', 'post-romantic era']",1490234,classical,impressionism,post-romantic era,,,NA,NA
0Njy6yR9LykNKYg9yE23QN,Nardo Wick,67,"['florida drill', 'florida rap', 'southern hip hop']",929729,florida drill,florida rap,southern hip hop,,,NA,NA
74cb3MG0x0BOnYNW1uXYnM,Hillsong UNITED,67,"['ccm', 'christian music', 'world worship', 'worship']",3901637,ccm,christian music,world worship,worship,,NA,NA
0PN0fbe41KbuzlRYnoajNm,Antonio Aguilar,67,"['mariachi', 'musica mexicana', 'norteno', 'ranchera']",3100779,mariachi,musica mexicana,norteno,ranchera,,NA,NA
1IueXOQyABrMOprrzwQJWN,Sigala,67,"['dance pop', 'edm', 'pop dance', 'uk dance', 'uk pop']",1587187,dance pop,edm,pop dance,uk dance,uk pop,NA,NA
46gyXjRIvN1NL1eCB8GBxo,All Time Low,67,"['modern rock', 'neon pop punk', 'pop emo', 'pop punk']",3017327,modern rock,neon pop punk,pop emo,pop punk,,NA,NA
1U5zgr455OGyIkLNXvDdrf,Traditional,67,"['gregorian chant', 'hengelliset laulut', 'puirt-a-beul']",64653,gregorian chant,hengelliset laulut,puirt-a-beul,,,NA,NA
0EdvGhlC1FkGItLOWQzG4J,Sublime,67,"['rap rock', 'reggae fusion', 'ska mexicano', 'ska punk']",2677261,rap rock,reggae fusion,ska mexicano,ska punk,,NA,NA
47MpMsUfWtgyIIBEFOr4FE,Lunay,67,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",9187581,reggaeton,reggaeton flow,trap latino,urbano latino,,NA,NA
0iOVhN3tnSvgDbcg25JoJb,Etta James,67,"['jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']",1581373,jazz blues,soul,soul blues,torch song,vocal jazz,NA,NA
1kDGbuxWknIKx4FlgWxiSp,Nothing But Thieves,67,"['alternative pop rock', 'modern alternative rock', 'modern rock']",1074960,alternative pop rock,modern alternative rock,modern rock,,,NA,NA
5gOJTI4TusSENizxhcG7jB,David Bisbal,67,"['latin arena pop', 'latin pop', 'spanish pop', 'spanish pop rock']",4575778,latin arena pop,latin pop,spanish pop,spanish pop rock,,NA,NA
5IbEL2xjRtKsunfmsahLuO,$NOT,67,"['aesthetic rap', 'cloud rap', 'florida rap', 'underground hip hop']",1452132,aesthetic rap,cloud rap,florida rap,underground hip hop,,NA,NA
6B5c4sch27tWHAGdarpPaW,Seether,67,"['alternative metal', 'nu metal', 'post-grunge', 'south african rock']",3338778,alternative metal,nu metal,post-grunge,south african rock,,NA,NA
2iojnBLj0qIMiKPvVhLnsH,Trey Songz,67,"['dance pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",7483498,dance pop,r&b,southern hip hop,trap,urban contemporary,NA,NA
1aWJsBQa67l72j1VT3D6Ow,Micro TDH,67,"['trap latino', 'trap venezolano', 'urbano latino', 'venezuelan hip hop']",1935177,trap latino,trap venezolano,urbano latino,venezuelan hip hop,,NA,NA
2cCUtGK9sDU2EoElnk0GNB,The National,67,"['chamber pop', 'indie folk', 'indie rock', 'indietronica', 'modern rock']",1577291,chamber pop,indie folk,indie rock,indietronica,modern rock,NA,NA
5Zq7R5qmi58ByYyBQTlNuk,Lee Brice,67,"['contemporary country', 'country', 'country road', 'modern country rock']",2199238,contemporary country,country,country road,modern country rock,,NA,NA
4NiJW4q9ichVqL1aUsgGAN,A Day To Remember,67,"['alternative metal', 'metalcore', 'neon pop punk', 'pop emo', 'pop punk', 'screamo']",2298671,alternative metal,metalcore,neon pop punk,pop emo,pop punk,NA,NA
7LnaAXbDVIL75IVPnndf7w,Jamie Foxx,67,"['contemporary r&b', 'hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",1174891,contemporary r&b,hip pop,r&b,southern hip hop,trap,NA,NA
34nbQa7Hug9DYkRJpfKNFv,T3R Elemento,67,"['corrido', 'corridos tumbados', 'musica mexicana', 'norteno', 'sad sierreno', 'sierreno']",4269546,corrido,corridos tumbados,musica mexicana,norteno,sad sierreno,NA,NA
73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,67,"['belgian dance', 'belgian edm', 'big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",3453654,belgian dance,belgian edm,big room,dutch house,edm,NA,NA
1J2VVASYAamtQ3Bt8wGgA6,Ja Rule,67,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']",1777758,dance pop,east coast hip hop,gangster rap,hip hop,hip pop,NA,NA
5CiGnKThu5ctn9pBxv7DGa,benny blanco,68,['pop'],1092067,pop,,,,,NA,NA
7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,68,['emo rap'],6975836,emo rap,,,,,NA,NA
7aBzpmFXB4WWpPl2F7RjBe,Wyclef Jean,68,['rap kreyol'],312663,rap kreyol,,,,,NA,NA
63XBtGSEZINSyXylZxEUbv,Victoria Monét,68,['alternative r&b'],867469,alternative r&b,,,,,NA,NA
6fWVd57NKTalqvmjRd2t8Z,24kGoldn,68,"['cali rap', 'pop rap']",2134410,cali rap,pop rap,,,,NA,NA
3PyJHH2wyfQK3WZrk9rpmP,Ashnikko,68,"['alt z', 'escape room']",2131948,alt z,escape room,,,,NA,NA
6IE6z7DcZIT4Ml3Fh5Ivch,Selena,68,"['mexican pop', 'tejano']",3558582,mexican pop,tejano,,,,NA,NA
2FgHPfRprDaylrSRVf1UlN,Thaman S,68,"['new beat', 'tamil pop']",6618586,new beat,tamil pop,,,,NA,NA
1S82w4yw9TYIHZ889mPPaW,Kanii,68,"['bedroom r&b', 'sped up']",346742,bedroom r&b,sped up,,,,NA,NA
5gznATMVO85ZcLTkE9ULU7,Lenny Kravitz,68,"['permanent wave', 'rock']",3098628,permanent wave,rock,,,,NA,NA
6veh5zbFpm31XsPdjBgPER,BIA,68,"['rap latina', 'trap queen']",531279,rap latina,trap queen,,,,NA,NA
0L5GV6LN8SWWUWIdBbTLTZ,Shankar-Ehsaan-Loy,68,"['filmi', 'modern bollywood']",4935138,filmi,modern bollywood,,,,NA,NA
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,68,"['alt z', 'electropop', 'pop']",2243976,alt z,electropop,pop,,,NA,NA
027TpXKGwdXP7iwbjUSpV8,The Walters,68,"['chicago indie', 'pov: indie']",594842,chicago indie,pov: indie,,,,NA,NA
3ycxRkcZ67ALN3GQJ57Vig,Masego,68,"['alternative r&b', 'indie soul']",1251117,alternative r&b,indie soul,,,,NA,NA
0MvSBMGRQJY3mRwIbJsqF1,Royal Philharmonic Orchestra,68,"['british orchestra', 'orchestra']",145278,british orchestra,orchestra,,,,NA,NA
5sWHDYs0csV6RS48xBl0tH,Two Feet,68,"['indie poptimism', 'modern rock']",1910272,indie poptimism,modern rock,,,,NA,NA
2WX2uTcsvV5OnS0inACecP,Birdy,68,"['neo mellow', 'uk pop', 'viral pop']",3776278,neo mellow,uk pop,viral pop,,,NA,NA
20gsENnposVs2I4rQ5kvrf,Sam Feldt,68,"['edm', 'pop dance', 'tropical house']",777729,edm,pop dance,tropical house,,,NA,NA
5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,68,"['german cloud rap', 'german hip hop']",1931027,german cloud rap,german hip hop,,,,NA,NA
7HYJrA3HSTNDmkl5pylhaY,Gino Mella,68,"['reggaeton chileno', 'urbano chileno']",349786,reggaeton chileno,urbano chileno,,,,NA,NA
5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,68,"['reggaeton', 'trap latino', 'urbano latino']",5322846,reggaeton,trap latino,urbano latino,,,NA,NA
2DspEsT7UXGKd2VaaedgG4,Alex Rose,68,"['reggaeton', 'trap latino', 'urbano latino']",3847870,reggaeton,trap latino,urbano latino,,,NA,NA
6C1ohJrd5VydigQtaGy5Wa,Joyner Lucas,68,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",2127802,boston hip hop,hip hop,pop rap,rap,,NA,NA
3EA9hVIzKfFiQI0Kikz2wo,Andrea Bocelli,68,"['classical tenor', 'italian tenor', 'operatic pop']",2598839,classical tenor,italian tenor,operatic pop,,,NA,NA
67nwj3Y5sZQLl72VNUHEYE,Wale,68,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",4200638,pop rap,r&b,rap,southern hip hop,trap,NA,NA
6GI52t8N5F02MxU0g5U69P,Santana,68,"['blues rock', 'classic rock', 'mexican classic rock']",3223927,blues rock,classic rock,mexican classic rock,,,NA,NA
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,68,"['folk', 'lilith', 'singer-songwriter', ""women's music""]",1576715,folk,lilith,singer-songwriter,women's music,,NA,NA
5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,68,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3723411,hip hop,pop rap,rap,southern hip hop,trap,NA,NA
2NdeV5rLm47xAvogXrYhJX,Ciara,68,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",6446922,dance pop,hip pop,pop,r&b,urban contemporary,NA,NA
2BTZIqw0ntH9MvilQ3ewNY,Cyndi Lauper,68,"['dance pop', 'new wave pop', 'permanent wave', 'soft rock']",2514925,dance pop,new wave pop,permanent wave,soft rock,,NA,NA
2LmcxBak1alK1bf7d1beTr,Juhn,68,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",1319601,reggaeton,reggaeton flow,trap latino,urbano latino,,NA,NA
5a2EaR3hamoenG9rDuVn8j,Prince,68,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']",7146524,funk,funk rock,minneapolis sound,rock,synth funk,NA,NA
7jdFEYD2LTYjfwxOdlVjmc,KALEO,68,"['icelandic indie', 'icelandic rock', 'modern alternative rock']",1672955,icelandic indie,icelandic rock,modern alternative rock,,,NA,NA
6qgnBH6iDM91ipVXv28OMu,KAYTRANADA,68,"['alternative r&b', 'escape room', 'indie soul', 'lgbtq+ hip hop']",1340643,alternative r&b,escape room,indie soul,lgbtq+ hip hop,,NA,NA
5sXaGoRLSpd7VeyZrLkKwt,Gregory Alan Isakov,68,"['indie folk', 'pop folk', 'stomp and flutter', 'stomp and holler']",834881,indie folk,pop folk,stomp and flutter,stomp and holler,,NA,NA
1HwM5zlC5qNWhJtM00yXzG,DMX,68,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",4798741,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,NA,NA
3XHO7cRUPCLOr6jwp8vsx5,alt-J,68,"['indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rock']",3233312,indie rock,indietronica,modern alternative rock,modern rock,rock,NA,NA
0VZrPa7mWAYXH4CwmYk8Km,Kidd Keo,68,"['drill espanol', 'trap latino', 'trap triste', 'urbano espanol', 'urbano latino']",2800252,drill espanol,trap latino,trap triste,urbano espanol,urbano latino,NA,NA
08F3Y3SctIlsOEmKd6dnH8,Yusuf / Cat Stevens,68,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter']",1842295,british folk,classic rock,folk,folk rock,mellow gold,NA,NA
7nzSoJISlVJsn7O0yTeMOB,Joe Hisaishi,68,"['anime', 'anime score', 'japanese classical', 'japanese soundtrack', 'orchestral soundtrack']",1067127,anime,anime score,japanese classical,japanese soundtrack,orchestral soundtrack,NA,NA
7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,68,"['classic soul', 'jazz blues', 'memphis soul', 'neo soul', 'soul', 'southern soul', 'vocal jazz']",3277221,classic soul,jazz blues,memphis soul,neo soul,soul,NA,NA
6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,68,"['dark trap', 'drill', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop']",2442869,dark trap,drill,hip hop,miami hip hop,pop rap,NA,NA
776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,68,"['acid rock', 'album rock', 'alternative rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'rock']",6502971,acid rock,album rock,alternative rock,classic rock,hard rock,NA,NA
5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,68,"['classic country pop', 'classic texas country', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter']",2087607,classic country pop,classic texas country,country,country rock,nashville sound,NA,NA
3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,68,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",3300492,album rock,art rock,classic rock,glam rock,mellow gold,NA,NA
4mxWe1mtYIYfP040G38yvS,Alan Jackson,69,['country'],2561860,country,,,,,NA,NA
1lpOgw56wZLDa8gaP6bSIs,Fast & Furious: The Fast Saga,69,['soundtrack'],68482,soundtrack,,,,,NA,NA
6ASri4ePR7RlsvIQgWPJpS,iann dior,69,['melodic rap'],1800007,melodic rap,,,,,NA,NA
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,69,"['alt z', 'pop']",1236596,alt z,pop,,,,NA,NA
3HqSLMAZ3g3d5poNaI7GOU,IU,69,"['k-pop', 'pop']",8311936,k-pop,pop,,,,NA,NA
0b1sIQumIAsNbqAoIClSpy,j-hope,69,"['k-pop', 'k-rap']",16704144,k-pop,k-rap,,,,NA,NA
2ICR2m4hOBPhaYiZB3rnLW,Sonder,69,['experimental r&b'],892060,experimental r&b,,,,,NA,NA
2SrSdSvpminqmStGELCSNd,Stormzy,69,"['grime', 'uk hip hop']",2883436,grime,uk hip hop,,,,NA,NA
22wbnEMDvgVIAGdFeek6ET,Benson Boone,69,['singer-songwriter pop'],757619,singer-songwriter pop,,,,,NA,NA
3cjEqqelV9zb4BYE3qDQ4O,EXO,69,"['k-pop', 'k-pop boy group']",9811505,k-pop,k-pop boy group,,,,NA,NA
1hzfo8twXdOegF3xireCYs,Milky Chance,69,"['german pop', 'modern rock']",1867037,german pop,modern rock,,,,NA,NA
58r1rB5t3VF5X6yXGPequV,Maverick City Music,69,"['sda a cappella', 'worship']",1461812,sda a cappella,worship,,,,NA,NA
4frXpPxQQZwbCu3eTGnZEw,Thundercat,69,"['afrofuturism', 'indie soul']",1233697,afrofuturism,indie soul,,,,NA,NA
0SCbttzoZTnLFebDYmAWCm,Glee Cast,69,"['glee club', 'post-teen pop']",1520761,glee club,post-teen pop,,,,NA,NA
3U5Oag04Yl2WnvPULOlsMD,Kukon,69,"['polish hip hop', 'polish trap']",499919,polish hip hop,polish trap,,,,NA,NA
7K80yOTC0Id95gRaOxDG5u,ANNA,69,"['italian hip hop', 'italian pop']",376244,italian hip hop,italian pop,,,,NA,NA
45eNHdiiabvmbp4erw26rg,ILLENIUM,69,"['edm', 'melodic dubstep', 'pop dance']",1465572,edm,melodic dubstep,pop dance,,,NA,NA
62F9BiUmjqeXbBztCwiX1U,Lil Darkie,69,"['glitchcore', 'meme rap', 'viral rap']",1598828,glitchcore,meme rap,viral rap,,,NA,NA
3uL4UpqShC4p2x1dJutoRW,Ghostemane,69,"['cloud rap', 'dark trap', 'florida rap']",3354507,cloud rap,dark trap,florida rap,,,NA,NA
6kBjAFKyd0he7LiA5GQ3Gz,Aqua,69,"['bubblegum dance', 'eurodance', 'europop']",587979,bubblegum dance,eurodance,europop,,,NA,NA
